link,paragraph_info,title,Pat
https://www.trisrating.com/th/rating-news/stable156/,“Stable” หรือ “คงที่” สะท้อนถึงความคาดหวังของทริสเรทติ้งว่าอสังหาริมทรัพย์ของทรัสต์ฯ จะสามารถสร้างกระแสเงินสดที่ สม่ําเสมอต่อไปได้ในช่วงปีการเงิน 2563-2565 โดยที่ทริสเรทติ้งยังคาดว่าสินทรัพย์ของทรัสต์ฯ จะมีอัตราการเช่าที่สูงกว่า 80% และทรัสต์ฯ จะยังคงกําไร จากการดําเนินงานที่ราว 70% อย่างต่อเนื่อง นอกจากนี้ ทริสเรทติ้งยังคาดว่าทรัสต์ฯ จะสามารถรักษาอัตราส่วนหนี้สินทางการเงินต่อกําไรก่อนดอกเบี้ย จ่าย ภาษี ค่าเสื่อมราคาและค่าตัดจําหน่ายให้อยู่ที่ระดับประมาณ 4-5 เท่าและอัตราส่วน LTV ไม่ให้เกิน 30% เอาไว้ได้อีกด้วย ปัจจัยที่อาจทําให้อันดับเครดิตเปลี่ยนแปลง,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0+
https://www.trisrating.com/th/rating-news/stable156/,อันดับเครดิตและ/หรือแนวโน้มอันดับเครดิตของทรัสต์ฯ อาจได้รับการปรับลดลงหากอัตราการให้เช่าอสังหาริมทรัพย์ลดลงต่ํากว่าประมาณการอย่างมี นัยสําคัญและ/หรือมีการกู้ยืมเพื่อขยายธุรกิจเกินกว่าที่คาดไว้จนส่งผลให้อัตราส่วนหนี้สินทางการเงินต่อกําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคาและค่า ตัดจําหน่ายอยู่ที่ระดับเกินกว่า 6 เท่าเป็นระยะเวลานาน ในทางกลับกัน อันดับเครดิตและ/หรือแนวโน้มอันดับเครดิตอาจได้รับการปรับเพิ่มขึ้นได้หาก กระแสเงินสดของทรัสต์ฯ เพิ่มขึ้นหรือโครงสร้างเงินทุนของทรัสต์ฯ แข็งแกร่งขึ้นอย่างมีนัยสําคัญและนําไปสู่อัตราส่วนหนี้สินทางการเงินต่อกําไรก่อน ดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคาและค่าตัดจําหน่ายที่ระดับต่ํากว่า 3 เท่าอย่างมั่นคง,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,"1,352 454 480 กําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคา และค่าตัดจําหน่าย",ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,"40,853 38,497 35,433 31,961 7,771 หนี้สินทางการเงินที่ปรับปรุงแล้ว ส่วนของผู้ถือหุ้นที่ปรับปรุงแล้ว",ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,"30,720 27,489 27,362 อัตราส่วนทางการเงินที่ปรับปรุงแล้ว อัตรากําไรก่อนดอกเบี้ยจ่าย ภาษี ค่าเสื่อมราคา และค่าตัดจําหน่ายต่อรายได้ (%) อัตราส่วนผลตอบแทนต่อเงินทุนถาวร (%)",ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,5.95 และค่าตัดจําหน่ายต่อดอกเบี้ยจ่าย (เท่า) อัตราส่วนหนี้สินทางการเงินต่อกําไรก่อนดอกเบี้ยจ่าย,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,3.48 ภาษี ค่าเสื่อมราคาและค่าตัดจําหน่าย (เท่า) อัตราส่วนเงินทุนจากการดําเนินงานต่อหนี้สินทางการเงิน (%),ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,ปรับเป็นอัตราส่วนเต็มบีด้วยตัวเลข 12 เดือนย้อนหลัง หมายเหตุ ทรัสต์ฯ ได้เปลี่ยนปีการเงินจากสิ้นสุด ณ วันที่ 31 ธันวาคมมาเป็นสิ้นสุด ณ วันที่ 30 กันยายนโดยเริ่มตั้งแต่ปีการเงิน 2561 เป็นต้นไป ส่งผลให้งบการเงินสําหรับปี,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,"- อัตราส่วนทางการเงินที่สําคัญและการปรับปรุงตัวเลขทางการเงิน, 5 กันยายน 2561 - กองทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์, 12 ตุลาคม 2559",ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/stable156/,": TREIT20DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 300 ล้านบาท ไถ่ถอนปี 2563 TREIT216A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,800 ล้านบาท ไถ่ถอนปี 2564 TREIT21DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2564 TREIT226A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 300 ล้านบาท ไถ่ถอนปี 2565 TREIT244A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2567 TREIT256A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 380 ล้านบาท ไถ่ถอนปี 2568 TREIT286A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,260 ล้านบาท ไถ่ถอนปี 2571 TREIT28DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 600 ล้านบาท ไถ่ถอนปี 2571 FTREIT238A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 500 ล้านบาท ไถ่ถอนปี 2566 FTREIT268A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 500 ล้านบาท ไถ่ถอนปี 2569 FTREIT274A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 450 ล้านบาท ไถ่ถอนปี 2570 FTREIT304A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 550 ล้านบาท ไถ่ถอนปี 2573 แนวโน้มอันดับเครดิต:",ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์เพื่ออุตสาหกรรม เฟรเซอร์ส พร็อพเพอร์ตี้”  ที่ “A”  แนวโน้ม “Stable”,0
https://www.trisrating.com/th/rating-news/bbb/,ทริสเรทติ้งลดอันดับเครดิตองค์กรและหุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกันของ บริษัท การบินไทย จํากัด (มหาชน) เป็นระดับ “BBB” จากเดิมที่ระดับ “A” โดยอันดับเครดิตที่เปลี่ยนไปสะท้อนถึง ความไม่แน่นอนที่เพิ่มสูงขึ้นและความมั่นใจของทริสเรทติ้งว่ารัฐบาลจะให้การสนับสนุนการชําระ หนี้แก่บริษัทลดลง,ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,-1
https://www.trisrating.com/th/rating-news/bbb/,รัฐบาลอยู่ในระหว่างการพิจารณาที่จะให้บริษัทการบินไทยฟื้นฟูกิจการผ่านกระบวนการทางศาล ล้มละลายซึ่งจะเป็นทางเลือกหนึ่งในการแก้ปัญหาทางการเงินของบริษัท ซึ่งแนวทางล่าสุดนี้เพิ่ม ความไม่แน่นอนต่อความเชื่อมั่นว่ารัฐบาลจะยังให้การสนับสนุนบริษัทในช่วงที่ประสบกับปัญหา ทางการเงินอยู่หรือไม่ อย่างไรก็ตาม ทริสเรทติ้งเชื่อว่าบริษัทจะยังได้รับการสนับสนุนจากรัฐบาล ต่อไปในฐานะที่เป็นรัฐวิสาหกิจ แต่การพิจารณาที่จะให้บริษัทการบินไทยยื่นขอปรับโครงสร้าง ธุรกิจผ่านศาลล้มละลายได้ลดทอนความเชื่อมั่นของทริสเรทติ้งที่รัฐบาลจะให้ความช่วยเหลือที่ จําเป็นเพื่อให้บริษัทสามารถชําระหนี้ทั้งหมดได้ตามกําหนด ในขณะที่การปรับโครงสร้างธุรกิจของ บริษัทโดยผ่านกระบวนการทางศาลซึ่งจะเป็นวิธีการหนึ่งที่จะเปลี่ยนแปลงรูปแบบการดําเนินธุรกิจ ของบริษัทนั้นจะสร้างความเสียหายต่อเจ้าหนี้และความน่าเชื่อถือของบริษัท,ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,-1
https://www.trisrating.com/th/rating-news/bbb/,เพื่อสะท้อนถึงความเห็นล่าสุดของทริสเรทติ้งโดยยังคงคํานึงถึงโอกาสในการได้รับการสนับสนุน จากรัฐบาล ทริสเรทติ้งได้ปรับลดปัจจัยเสริมอันดับเครดิตที่เป็นส่วนประกอบของอันดับเครดิต องค์กรของบริษัทลงซึ่งส่งผลให้มีการปรับลดอันดับเครดิตของบริษัทในครั้งนี้ อนึ่ง ตาม “วิธีการจัด อันดับเครดิตของหน่วยงานที่เกี่ยวข้องกับภาครัฐ” (Government-Related Entity Rating Methodology) ทริสเรทติ้งประเมินอันดับเครดิตองค์กรของบริษัทการบินไทยจากการพิจารณา สถานะเครดิตเฉพาะของบริษัทก่อนแล้วจึงรวมกับปัจจัยเสริมอันดับเครดิตหรือการปรับเพิ่มอันดับ เครดิตซึ่งสะท้อนมุมมองของทริสเรทติ้งเกี่ยวกับระดับของโอกาสที่บริษัทจะได้รับการสนับสนุน จากภาครัฐ ทั้งนี้ ทริสเรทติ้งประเมินสถานะเครดิตเฉพาะของบริษัทการบินไทยที่ระดับ “BB” และ ปรับลดคะแนนที่ได้จากปัจจัยเสริมลงจาก 6 ขั้นเหลือ 3 ขั้นตามเหตุผลที่อธิบายไว้แล้วข้างต้น,ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,-1
https://www.trisrating.com/th/rating-news/bbb/,ในกรณีที่รัฐบาลให้ความช่วยเหลือด้านการเงินโดยตรงแก่บริษัทได้ตามแผนการปฏิรูปองค์กร อันดับเครดิตของบริษัทตามที่ประกาศใน “เครดิตวาระ” ครั้งนี้จะยังไม่มีการเปลี่ยนแปลง อย่างไรก็ ตาม หากรัฐบาลมีมติชัดเจนที่จะให้บริษัทดําเนินการปรับโครงสร้างธุรกิจโดยผ่านกระบวนการ ล้มละลายและส่งผลให้บริษัทต้องระงับการชําระคืนหนี้แล้ว อันดับเครดิตของบริษัทจะได้รับการ ปรับลดลงสู่ระดับ “D” หรือ “Default,ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,0-
https://www.trisrating.com/th/rating-news/bbb/,ทริสเรทติ้งคง “เครดิตพินิจ” แนวโน้ม “Negative” หรือ “ลบ” สําหรับอันดับเครดิตองค์กรและ ตราสารหนี้ของบริษัทการบินไทยโดยเป็นการสะท้อนถึงความกังวลของทริสเรทติ้งเกี่ยวกับความ ไม่แน่นอนที่รัฐบาลจะให้การสนับสนุนในช่วงที่บริษัทประสบปัญหาทางการเงิน นอกจากนี้ ยังมี ความไม่แน่นอนที่ค่อนข้างสูงเกี่ยวกับโอกาสที่กิจการของบริษัทจะฟื้นคืนกลับมาได้จากผลกระทบ ที่รุนแรงจากการแพร่ระบาดของไวรัสโคโรน่าสายพันธุ์ใหม่ หรือโควิด-19 อีกด้วย,ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,-1
https://www.trisrating.com/th/rating-news/bbb/,"เครดิตวาระ เป็นขั้นตอนหนึ่งในกระบวนการทบทวนอันดับเครดิตขององค์กรหรือตราสารหนี้ที่ทริสเรทติ้งได้ประกาศผลไปแล้ว ซึ่งโดยปกติการทบทวนดังกล่าวจะกระทําตลอดอายุของสัญญาหรือตราสาร และสรุปผลเมื่อครบรอบปี ในระหว่างนั้นหากหน่วยงานดังกล่าวออกตราสารหนี้ใหม่ หรือเมื่อมีเหตุการณ์สําคัญที่อาจมีผลกระทบต่อธุรกิจหรือการเงินของหน่วยงานนั้นๆ และมีข้อมูลผลกระทบเพียงพอที่จะ ปรับอันดับเครดิต หรือเมื่อมีเหตุให้ต้องยกเลิกอันดับเครดิตเดิม ทริสเรทติ้งจะประกาศ ""เครดิตวาระ"" แก่สาธารณะ โดยผลอันดับเครดิตอาจ ""เพิ่มขึ้น"" (Upgraded) ""ลดลง"" (Downgraded) ""คงเดิม"" (Afirmed) หรือ ""ยกเลิก"" (Cancelled)",ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,0
https://www.trisrating.com/th/rating-news/bbb/,"- วิธีการจัดอันดับเครดิตธุรกิจทั่วไป, 26 กรกฎาคม 2562 - อัตราส่วนทางการเงินที่สําคัญและการปรับปรุงตัวเลขทางการเงิน, 5 กันยายน 2561 - Rating Methodology for Government-Related Entities, 6 มิถุนายน 2560",ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,0
https://www.trisrating.com/th/rating-news/bbb/,": THAI206A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2563 THAI208A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,250 ล้านบาท ไถ่ถอนปี 2563 THAI208B: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 800 ล้านบาท ไถ่ถอนปี 2563 THAI209A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,500 ล้านบาท ไถ่ถอนปี 2563 THAI20NA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,035 ล้านบาท ไถ่ถอนปี 2563 THAI212A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2564 THAI215A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 833 ล้านบาท ไถ่ถอนปี 2564 THAI215B: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,167 ล้านบาท ไถ่ถอนปี 2564 THAI215C: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2564 THAI218A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 500 ล้านบาท ไถ่ถอนปี 2564 THAI21NA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 634 ล้านบาท ไถ่ถอนปี 2564 THAI21DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,340 ล้านบาท ไถ่ถอนปี 2564 THAI21DB หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 500 ล้านบาท ไถ่ถอนปี 2564 THAI222A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,000 ล้านบาท ไถ่ถอนปี 2565 THAI224A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,000 ล้านบาท ไถ่ถอนปี 2565 THAI225A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,970 ล้านบาท ไถ่ถอนปี 2565 THAI226A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2565 THAI229A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,500 ล้านบาท ไถ่ถอนปี 2565 THAI220A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,500 ล้านบาท ไถ่ถอนปี 2565 THAI232A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,200 ล้านบาท ไถ่ถอนปี 2566 THAI232B: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,453 ล้านบาท ไถ่ถอนปี 2566 THAI238A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,500 ล้านบาท ไถ่ถอนปี 2566 THAI238B: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 500 ล้านบาท ไถ่ถอนปี 2566 THAI23DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2566 THAI242A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2567 THAI243A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,500 ล้านบาท ไถ่ถอนปี 2567 THAI245A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 910 ล้านบาท ไถ่ถอนปี 2567 THAI246A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2567 THAI24DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,430 ล้านบาท ไถ่ถอนปี 2567 THAI252A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,000 ล้านบาท ไถ่ถอนปี 2568 THAI254A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,300 ล้านบาท ไถ่ถอนปี 2568 THAI259A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 3,000 ล้านบาท ไถ่ถอนปี 2568 THAI265A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 610 ล้านบาท ไถ่ถอนปี 2569 THAI26DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 3,000 ล้านบาท ไถ่ถอนปี 2569 THAI276A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 3,000 ล้านบาท ไถ่ถอนปี 2570 THAI282A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,400 ล้านบาท ไถ่ถอนปี 2571 THAI288A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,200 ล้านบาท ไถ่ถอนปี 2571 THAI28DA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,000 ล้านบาท ไถ่ถอนปี 2571",ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,0
https://www.trisrating.com/th/rating-news/bbb/,"THAI295A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,320 ล้านบาท ไถ่ถอนปี 2572 THAI29NA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,899 ล้านบาท ไถ่ถอนปี 2572 THAI308A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,200 ล้านบาท ไถ่ถอนปี 2573 THAI326A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,000 ล้านบาท ไถ่ถอนปี 2575 THAI332A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,400 ล้านบาท ไถ่ถอนปี 2576 THAI338A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,300 ล้านบาท ไถ่ถอนปี 2576 THAI345A: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 2,190 ล้านบาท ไถ่ถอนปี 2577 THAI34NA: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน 1,767 ล้านบาท ไถ่ถอนปี 2577 แนวโน้มเครดิตพินิจ:",ทริสเรทติ้งลดอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีประกัน “บ. การบินไทย” เป็น “BBB” จาก “A”,0
https://www.trisrating.com/th/rating-news/edl-generation-public-company-bbb-negative-stable/,อันดับเครดิตองค์กร: อันดับเครดิตตราสารหนี้: หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน แนวโน้มอันดับเครดิต:,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “EDL-Generation Public Company”  ที่ “BBB”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0
https://www.trisrating.com/th/rating-news/edl-generation-public-company-bbb-negative-stable/,ทริสเรทติ้งคงอันดับเครดิตองค์กรและหุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกันของ EDL-Generation Public Company (EDL-Gen) ที่ระดับ “BBB” พร้อมทั้งเปลี่ยนแนวโน้มอันดับเครดิตของบริษัทเป็น “Negative” หรือ “ลบ” จาก “Stable” หรือ “คงที่”,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “EDL-Generation Public Company”  ที่ “BBB”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,-1
https://www.trisrating.com/th/rating-news/edl-generation-public-company-bbb-negative-stable/,ด้วย การเปลี่ยนแนวโน้มอันดับเครดิตดังกล่าวเป็นผลมาจากการที่ทริสเรทติ้งได้เปลี่ยนแนวโน้มอันดับ เครดิตของสาธารณรัฐประชาธิปไตยประชาชนลาว (สปป. ลาว) ลงมาเป็น “Negative” หรือ “ลบ” จาก “Stable” หรือ “คงที่” เมื่อวันที่ 15 พฤษภาคม 2563 ในขณะที่อันดับเครดิตของ สปป. ลาว ยังคงเดิมที่,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “EDL-Generation Public Company”  ที่ “BBB”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,-1
https://www.trisrating.com/th/rating-news/edl-generation-public-company-bbb-negative-stable/,ระดับ “BBB” อันดับเครดิตของ EDL-Gen ที่ระดับ “BBB” สะท้อนถึงความเชื่อมโยงกับ Electricite du Laos (EDL) ซึ่งเป็นผู้ถือหุ้นใหญ่และผู้รับซื้อไฟฟ้าแต่เพียงผู้เดียวของบริษัท ทั้งนี้ EDL มีสถานะเป็นรัฐวิสาหกิจ ของ สปป. ลาว ดังนั้น สถานะเครดิตของ EDL จึงขึ้นอยู่กับอันดับเครดิตของ,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “EDL-Generation Public Company”  ที่ “BBB”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0+
https://www.trisrating.com/th/rating-news/edl-generation-public-company-bbb-negative-stable/,สปป. ลาว นอกจากนี้ อันดับเครดิตยังสะท้อนถึงบทบาทที่สําคัญของบริษัทในอุตสาหกรรมผลิตไฟฟ้าใน สปป. ลาว อีกด้วย อย่างไรก็ตาม อันดับเครดิตก็มีข้อจํากัดจากสถานะเครดิตประเทศของ สปป. ลาว ตลอดจนแผนการลงทุนขนาดใหญ่ของ EDL และภาวะอุปทานส่วนเกินของตลาดไฟฟ้าใน สปป. ลาว,ทริสเรทติ้งคงอันดับเครดิตองค์กร & หุ้นกู้ไม่ด้อยสิทธิ ไม่มีหลักประกัน  “EDL-Generation Public Company”  ที่ “BBB”  และเปลี่ยนแนวโน้ม เป็น “Negative” จาก “Stable”,0
